"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey60","MElightcyan","MElightgreen","MElightyellow","MEmagenta","MEmidnightblue","MEorange","MEpaleturquoise","MEpink","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"SRR8689390",0.114591097801345,-0.0577605508885667,0.00507250007671422,0.0808916378422613,-0.0508402457337189,-0.0751169210984386,-0.023453577903645,-0.143813896895955,-0.0468686891287013,-0.000123440574883937,0.103649968178761,0.00352841743246347,0.092757584003143,0.00365548502288308,-0.0868197751580698,0.0820189310553818,-0.000353044765052488,0.051689078600356,-0.0315308146270001,-0.0398200751316046,0.00447767094087245,-0.0154313905038568,-0.121340309687285,-0.141991454533817,0.0556289166401518,-0.0186640500675811,0.0867107090929756,-0.0212219225848858,0.0329523763759103,-0.0173801589728885,-0.0146370610489372,-0.0125440533267512,-0.0234528535789553,-0.106916940318952,-0.183691506733357,-0.0152340089868931,-0.0936257409379443
"SRR8689394",0.1075922622429,-0.0596744289170283,-1.57121807841266e-05,0.0759463471551538,-0.0739678895457606,-0.0609219741050114,-0.0268225870527246,-0.169833316258403,-0.0633950546082159,-0.018756664839224,0.108282553397698,0.0130969891720177,0.0877445712373818,0.00337871758365929,-0.120893510459086,0.0774102196910715,0.0125751510590912,0.0620516753380012,-0.0346962135127837,-0.0939474313786268,0.0019252645520724,-0.0230497537544066,-0.11184952397173,-0.143871286019445,0.0418146715118206,-0.0176267805379664,0.0835116917159112,-0.0177285872375384,0.0215370547106687,-0.0173801589728884,-0.0178038891074319,-0.0123301603064779,-0.0354599806721127,-0.0965323197131997,-0.181460792939311,-0.0145103553511398,-0.0892350431224458
"SRR8689395",0.101853700828648,-0.0608326541000645,-0.00344081519973336,0.0717434560878922,-0.0598659595659694,-0.064544781594316,-0.0281643677134276,-0.176143002839367,-0.0388531993506656,-0.014763658819171,0.0935793217848582,0.0145429093106384,0.0776450786101107,-0.00455799972135426,-0.109911542922435,0.0706378164663974,0.00545361942671052,0.0538571450019379,-0.0353275513195458,0.0185022397820446,0.00882860205842714,-0.022276847488177,-0.15665519057472,-0.13927172389541,0.0426506030102454,-0.0231138468361893,0.086238993953828,-0.019220272316519,0.0257250849155777,-0.0173801589728884,-0.0205534493424785,-0.0141532607884132,-0.0343484092684632,-0.0907153596545478,-0.175089730054686,-0.0181619660976198,-0.0943879659853673
"SRR8689396",0.102239028590619,-0.060286726906404,-0.00325714949087931,0.0708831377943641,-0.0631727926389569,-0.0637362076357637,-0.0291045671524939,-0.168398961378038,-0.0376756605568025,-0.0150742450895884,0.090393893118608,0.0140330284100959,0.0764668019181229,-0.00517956927420285,-0.111763621055117,0.0713678039479329,0.00738740388800506,0.0536774646010205,-0.0363648693002972,0.0304182547601198,0.00531053921865096,-0.0193465673994878,-0.167381911772298,-0.137034917615941,0.0425433886168574,-0.0183214102692115,0.0886517858313129,-0.0210980987135016,0.0279246430153257,-0.0173801589728884,-0.0195410493354224,-0.0126819957554135,-0.0336530662730111,-0.091833128116875,-0.177941683411679,-0.016249659801908,-0.0887292770356035
"SRR8689400",-0.0290434263105614,-0.0348610258703063,-0.0362116736086417,-0.0694328126623453,-0.0621477011088402,0.0352822066723727,-0.0179685102110897,-0.0651723506096813,-0.0449453158989239,-0.0153145060864366,0.031354075874799,0.0747920777152606,-0.0648490479067537,-0.0486254233648367,-0.116713933792748,-0.0241339977419352,-0.00773855845005192,0.0349500226934399,-0.0251727375258844,-0.0403007241296195,0.0689403102151867,-0.015203369347561,-0.127656438507192,-0.030332861784581,-0.0635224242099818,-0.0142130717401729,0.0105555822680638,-0.0242669260178236,-0.0251463034728873,-0.0173801589728884,-0.0575204721307856,-0.014312615999773,-0.0623053368174382,0.0390282093318284,0.0225387146453768,-0.0171677370773077,-0.0296912948752047
"SRR8689402",-0.0324566595599221,-0.0357170243903513,-0.0371325461659936,-0.0680113942030983,-0.0647751708651118,0.0371983888328553,-0.0211317134878133,-0.0643531084925397,-0.0433422079082342,-0.0121480373993749,0.0267364853237924,0.0758606032007862,-0.0663093477161689,-0.0482583164198038,-0.113928374501019,-0.0266531026088415,-0.00737986692823072,0.0341698893087928,-0.0260048983301531,-0.0367915729880577,0.0687088856221335,-0.0171761539834341,-0.134716593008893,-0.0292770105836168,-0.0608126456296014,-0.0119469053916197,0.0104250569544705,-0.0210302155658622,-0.020734537653485,-0.0102553413887221,-0.0583942546569876,-0.0146969541735431,-0.0629263381235097,0.038150101813834,0.021770272219899,-0.0190399458087914,-0.0287420539164196
"SRR8689407",-0.0053219924809444,-0.0466799322188974,-0.0288704510188631,-0.0534477011259582,-0.0891613230209689,0.0154192413392525,-0.0205900191705487,-0.119872111636615,-0.0558786986331405,0.0181146677971534,0.0562355576783019,0.0676486043409578,-0.0445794471044334,0.0168564923227499,-0.15030053737491,0.0036533270957818,0.00191296926700962,0.0647731954693904,7.25881482462728e-05,-0.0270239569059454,0.0803962502544434,-0.00914766057646292,-0.169792590995688,-0.0612732443136529,-0.0214402328136421,-0.0144164211263045,0.0280109590826562,-0.0170137354525179,0.0150284991081288,-0.013516912303172,-0.040627751340498,-0.0124806490712766,-0.0584862193862167,-0.00267814096550635,-0.0256559570428375,-0.0205870034412156,-0.0604989926594592
"SRR8689408",-0.00517153265378313,-0.04623251598266,-0.0279180857247659,-0.0519189058942613,-0.0889620932130007,0.0158859561023487,-0.01563584400395,-0.122746173937261,-0.0564735742659014,0.0151616071026053,0.0544438250636256,0.0674279486377542,-0.041381379712241,0.0166416151374449,-0.147895228845303,0.0054166584458199,0.00276807105180678,0.0662447497948033,0.00192238337859057,-0.0492102312456974,0.0788301608828497,-0.016801503737386,-0.169209330794976,-0.0608915329570414,-0.0226985423364528,-0.0167614651439622,0.0287256678923131,-0.0161195251147087,0.0151803966379065,-0.0125601167222101,-0.0369359874470118,-0.0146724618520104,-0.0581557981031581,0.00288447035842992,-0.0262737859199944,-0.01834897973958,-0.0513976308809906
"SRR8689412",-0.0304544394182077,-0.0424388227578825,-0.0468418597708094,-0.0708333518791828,-0.0497493755635033,0.0152843970946693,-0.0143029795977594,-0.0694833519148404,-0.0388105800012437,-0.01985696163186,0.0150807246677897,0.0869696656121455,-0.0673486955778843,-0.0387365714817815,-0.0991440074246566,-0.0299876801768525,-0.0124051425258494,0.0315539347735698,-0.0257178898738921,-0.0378442774305352,0.0727681930445577,-0.0173493928766624,-0.10170165081906,-0.055833487680098,-0.0662424503209362,-0.0161854273270261,0.00355001485622079,-0.025957239537508,-0.0217906369401151,-0.0073031722271303,-0.0612334918310317,-0.0173136903917099,-0.0724930024970638,0.0471542693382214,-0.00122219313708418,-0.0231123637739127,-0.0543663024402579
"SRR8689414",-0.0288884019566886,-0.0414203898528035,-0.0457581722441259,-0.0715429396433527,-0.0549459691964649,0.0125627802749797,-0.0182499532186041,-0.0742588557573856,-0.0436171939088935,-0.0187027982184625,0.0191476370997512,0.0846834608068686,-0.0670924612286148,-0.0386983980439893,-0.10396730068029,-0.0281101386979891,-0.0111437913674003,0.0321548328931174,-0.0236760749099866,-0.0517959851280728,0.0688643367602227,-0.0162764555409172,-0.0935799110625042,-0.055661999550964,-0.0674291741179982,-0.0196624506998375,0.00135825782908439,-0.0254146234514854,-0.0267017911182569,-0.0173801589728884,-0.0654431345705141,-0.0145860247962138,-0.072642952161814,0.0456629474079191,0.000326657793854247,-0.0200655208320591,-0.0543069166026362
"SRR8689388",0.113609819529767,-0.0577847907080423,0.002356348767777,0.0794486223056828,-0.051775235371618,-0.0763241691785172,-0.0305887235921583,-0.146207759685805,-0.0475704684327046,0.0012586570829759,0.0997099331385187,0.00611465946768532,0.0907106434097797,0.00395691018153724,-0.0825061657555364,0.0828152802505737,-0.005203622385535,0.0504871719465798,-0.031515075189358,-0.0270776493942039,0.00182035255960313,-0.0237245942577175,-0.129807850916267,-0.140364957616271,0.0522944088711702,-0.0214976759419024,0.0859069219096184,-0.0200837422429348,0.0342586362610837,-0.0173801589728884,-0.0130497542914619,-0.0152011493098812,-0.0224980674794606,-0.11248476289735,-0.184158070926771,-0.013485329320612,-0.0930375442458821
"SRR8689401",-0.0287268131779617,-0.0351242498702473,-0.0334649724351147,-0.0694110005057505,-0.0661292137821147,0.0327434784824693,-0.0187655372775894,-0.0739078586149344,-0.0525087459932818,-0.0153223407507612,0.0362934053887677,0.0747719477752006,-0.0597882880387618,-0.0451095731634916,-0.120530364396905,-0.0220544708964523,-0.0065628804775559,0.0376374046289564,-0.0259407012577489,-0.0793383342669322,0.0690859923563833,-0.00955964989299366,-0.117397076111729,-0.0314737483085708,-0.0604690927291828,-0.0145010315193859,0.00906062932481473,-0.0236571962821091,-0.0242430323365234,-0.0120218916847243,-0.0557171126145196,-0.0125398460331755,-0.0639960363251698,0.0399278847263732,0.0217251792584014,-0.0172888602941348,-0.0223509209684612
"SRR8689406",-0.00422045859172691,-0.0456896082563879,-0.0265792437687005,-0.0536767675458928,-0.0900939961141422,0.0153820790764186,-0.0206400951041644,-0.114194305611942,-0.0559531286060635,0.015474204929791,0.0551527570922555,0.0678909226210178,-0.0402526911587295,0.0177472602475923,-0.149396615113589,0.00324753413981804,0.00161163802401602,0.0644072023287323,0.00238466673301933,-0.072468290460278,0.0775329143299625,-0.0159767255458955,-0.163041013456897,-0.0604921569699858,-0.0242223319650396,-0.0181591884996318,0.0256298507825557,-0.0159884667102405,0.0144413290633218,-0.0141259937031359,-0.0374735311617055,-0.0132861644971227,-0.0584091923903694,-0.00112379881544652,-0.0266853801460727,-0.0180517000855239,-0.0502952817316595
"SRR8689413",-0.0283681792708869,-0.0418872489092531,-0.0449983435875782,-0.0709790224443493,-0.0516889421741964,0.0128391965190664,-0.0229128400895725,-0.0727536790709931,-0.0408949658799895,-0.0197902132028378,0.0191804463130907,0.0856639040828286,-0.0652240161983148,-0.0382582381508889,-0.104854700400721,-0.0293458664907235,-0.0108724982538452,0.0322548190401895,-0.0236780439893989,-0.0675764965647815,0.0696699126212177,-0.017012569092056,-0.0930599099231598,-0.0544288414534734,-0.0676209214115078,-0.0149994345157845,0.00309090558251973,-0.022736652713971,-0.0224092079665859,-0.0173801589728884,-0.0606260576588188,-0.0150016764175473,-0.0718085332590547,0.045602315309509,-0.00360280007066827,-0.0193816574139013,-0.0477621091092689
"SRR8800677",-0.0916493491572833,-0.0471951626795598,-0.169072511383532,-0.105296085059996,0.125769907099737,-0.132570287528411,-0.032585592919716,0.00310436832511662,0.128872380885769,-0.120544636760572,-0.167812981634599,0.135775336627995,-0.129675243597442,-0.0903705774926435,0.0652408465778863,-0.144781715706948,-0.0792117292890361,-0.149173818426448,-0.0337287094350542,0.045577557896246,-0.0631308739575572,-0.0151911981339332,0.0133026756951669,-0.0771566352553251,-0.120241695805943,-0.0267924641882876,-0.0503398775652341,-0.0329058820506361,-0.0637079582671984,-0.0173801589728884,-0.0895036591297018,-0.0196358917068613,-0.0905218530682016,0.12134099767088,-0.0147755795456632,-0.0332962335254425,-0.0633757674508923
"SRR8800678",-0.0879567367569216,-0.0471758914243466,-0.166868524590534,-0.104457379703664,0.128929916910839,-0.134528340266801,-0.0243874908162521,-0.00760406506277727,0.135662569387866,-0.122712354592139,-0.160616654217698,0.139919153654064,-0.138735630714365,-0.0951945650699621,0.0625991159533368,-0.148931945757349,-0.0799042003912812,-0.149359206290046,-0.0335036743290154,0.0430925522806526,-0.0580054657376747,-0.0104056399797334,0.0181446418594297,-0.0829820489366804,-0.125089809184689,-0.0252262224359868,-0.0518266049183811,-0.0344842853638527,-0.066924197026257,-0.0173801589728884,-0.0878152206239777,-0.018803479688955,-0.0924946839256009,0.117360741049851,-0.016220317639397,-0.0354193294304902,-0.0674422153544326
"SRR8800679",-0.0865416475281752,-0.0411940860339579,-0.160114224604905,-0.10012251215153,0.119012195979043,-0.133224540024033,-0.0248443721017516,0.00625363929256409,0.127331215246622,-0.121585892581828,-0.155800829468286,0.135166099045546,-0.128248540072344,-0.0877256190727657,0.0657159680255292,-0.142719047459403,-0.0796222113265944,-0.144466387554193,-0.0304331394461338,0.0457660662902262,-0.0616753692286998,-0.00792594668968166,0.0163237692058318,-0.0710435486891809,-0.116420134329196,-0.0218053229828009,-0.0492865695335573,-0.0296724184878525,-0.0604590441342242,-0.0152572635500782,-0.0839934837222113,-0.0171150753688052,-0.0860414770723494,0.121030791394428,-0.00982828923098,-0.0306470819832151,-0.0503940187564103
"SRR8800680",-0.0859606865106114,-0.0413823559806304,-0.161704703434065,-0.102325687175131,0.124167100313504,-0.131105557312527,-0.027465155611759,-0.000109959141026771,0.126922382246055,-0.118738463789575,-0.158223148029941,0.135287392357878,-0.126981097376353,-0.0851530575689107,0.0653734918712581,-0.141971927622024,-0.0784201925937206,-0.146750756700623,-0.0323907023371551,0.0445580519787347,-0.0626125502110257,-0.00571188463278217,0.0174571379014012,-0.0723779550686809,-0.114846218065437,-0.0207521800029329,-0.0509864474116715,-0.0300400450167779,-0.0605716306872972,-0.0125510902944264,-0.0916695541098397,-0.0181110392261322,-0.0860032968551756,0.117778274358114,-0.011038905635028,-0.030328450129025,-0.0647448117005555
"SRR8800681",-0.0856653468621705,-0.0422127790894422,-0.161126974481818,-0.101610852835718,0.121194116632851,-0.136074999776846,-0.0312340026014882,0.00312476531308989,0.123335862585099,-0.122085255348866,-0.156346540600989,0.135149860247444,-0.130857873613516,-0.0877130854230567,0.0662983581029247,-0.141244578730665,-0.0797482566706852,-0.143195486286588,-0.0327597820562175,0.046075039047623,-0.0584410248124609,-0.00721434785773705,0.0150809879409958,-0.0719328171073989,-0.115816616941642,-0.0249601110427715,-0.0471479409141251,-0.0277967937840678,-0.0623384426259844,-0.0173801589728884,-0.0868128280330091,-0.016239202708414,-0.0860494670008018,0.117745088215007,-0.0113747908557893,-0.0303895447671261,-0.0599148936827913
"SRR8800682",-0.0781237539459622,-0.0455579004108835,-0.152254758112852,-0.0906644827642188,0.11635717242273,-0.12785774508728,-0.0323080632006406,-0.017482892756902,0.121657422186086,-0.110038648816717,-0.154524387619731,0.12718328848916,-0.119226777550951,-0.0745796331092446,0.0654281334888744,-0.130800903300679,-0.0744207260208937,-0.130452960705289,-0.032024195878404,0.0469199370896155,-0.0477243218146794,-0.0164712061148659,0.0108089247243245,-0.0833384177533049,-0.101606917038904,-0.0335048166928056,-0.0407432253398574,-0.0346376649208182,-0.0481573748100383,-0.0173801589728884,-0.0830184637907263,-0.0189609323142995,-0.0844512186328878,0.113653753562175,-0.0164982464033859,-0.033404978293405,-0.06294289865569
"SRR8800683",-0.0751750487107997,-0.0463357047017973,-0.154264590829481,-0.0911470741763443,0.113494256982239,-0.122497714837523,-0.0318222884573297,-0.00931812662257275,0.117036642382305,-0.115164875758807,-0.149723298569752,0.130333976647396,-0.120489238856443,-0.0784453302017678,0.0659152978264144,-0.134283070596649,-0.074141670703288,-0.130919388352863,-0.0362301678433818,0.0334791470401015,-0.0592032412480803,-0.0140288069102835,0.00692801864843117,-0.0863762258535423,-0.106191710404618,-0.0321601185990772,-0.0458931231840856,-0.0337463056929913,-0.046652180824056,-0.0173801589728884,-0.0762833535129648,-0.0192335869531869,-0.0849501681907433,0.102682943214435,-0.0166781661556163,-0.034477438421845,-0.074260709235737
"SRR8800684",-0.0736296732443435,-0.0418206605180856,-0.149904200087811,-0.0901893664949485,0.109106563333422,-0.119646407227687,-0.0320951912192128,-0.0171391213378469,0.111472690052396,-0.110413581394832,-0.138991175012181,0.124866353052982,-0.115353360527826,-0.0698631923648737,0.0652846231985192,-0.127792808870748,-0.0692471825396824,-0.12994964325542,-0.0297400735276731,0.0443241053277851,-0.052625711926456,-0.00652230073573528,0.00996459335229254,-0.0766478543588866,-0.097821895883525,-0.0268974718698318,-0.0416738860666847,-0.030475844536114,-0.0466341777678049,-0.0173801589728884,-0.074571581726896,-0.0175254944287551,-0.0807047917546496,0.101386714651471,-0.015905571959346,-0.0291670741381833,-0.0660821500231577
"SRR8800685",-0.0746306996909398,-0.0440755290260223,-0.149235228231422,-0.0897669280328659,0.108955516202409,-0.123997785944492,-0.0284835055128409,-0.0152111950960452,0.113420016634658,-0.112927065220381,-0.14001448562781,0.124536801780789,-0.113400218667059,-0.0708763762745951,0.067069988087615,-0.127987514702839,-0.0718580238920071,-0.131118701137369,-0.0287442598987176,0.0459033561463901,-0.0555445150376964,-0.00813736721746584,0.00620863826424744,-0.0769186584856764,-0.100232263179063,-0.0240877048211985,-0.0396567253725982,-0.028864815298721,-0.0429219126168215,-0.0173801589728884,-0.0735741834758363,-0.01882629604355,-0.0814995762123162,0.102682580738044,-0.0190527838635068,-0.0301000325964692,-0.0672484543809231
"SRR8800686",-0.0731083885101828,-0.042818676425505,-0.149251321443069,-0.091025158371372,0.111085579432811,-0.115595684716743,-0.0319595800279184,-0.00724560568881981,0.112569241671805,-0.113682555536563,-0.139391481258512,0.124245000404852,-0.113225901131555,-0.0720397059305798,0.0689531961155995,-0.126851723425961,-0.0719972503844058,-0.130318988916156,-0.0293015895721598,0.0440344259594901,-0.054978188857918,-0.0059832745587615,0.00983661689156899,-0.0780142546137862,-0.099535579176387,-0.023816805431805,-0.0406906967952946,-0.0291436421039528,-0.0455262412325697,-0.0173801589728884,-0.0765234265234786,-0.0172305201698346,-0.0811268318044258,0.100827082269695,-0.0210686037199382,-0.0294183577716346,-0.0748552539106713
"SRR8800687",-0.0622501544139972,-0.0493303871708707,-0.146311126776746,-0.0754625768412497,0.103053099393385,-0.132047550161846,-0.0305534596493359,-0.0493318076995281,0.120195906376046,-0.110828260132221,-0.131131297194459,0.123208667642171,-0.102034166151777,-0.0626900713796362,0.0600520630403975,-0.121228550199454,-0.0704560844682884,-0.130561504378158,-0.0248231159630749,0.0405130304173976,-0.0590596352693309,-0.0100205234257853,-0.0161723175338259,-0.0998640987745889,-0.0860019826138019,-0.0302585909818567,-0.0267733549216089,-0.0339261898976878,-0.0443113513176526,-0.0173801589728884,-0.0913015554542803,-0.0193993638905639,-0.0818721306748894,0.0944684355619438,-0.0414257603675408,-0.0344728489887836,-0.071226734762785
"SRR8800688",-0.0670025965372965,-0.0516424850902815,-0.151854283920739,-0.0764538936265524,0.103347148994414,-0.138601294194141,-0.0269376391536704,-0.0682003817611404,0.121066470046588,-0.117732204674187,-0.127848921963505,0.123431059799192,-0.0991524475446678,-0.0654079463993314,0.0612430787635991,-0.120717647983607,-0.0707079962385704,-0.125460937573149,-0.0238889038131793,0.0505380433370034,-0.0570650771705118,-0.0102782558749138,-0.0186007418066615,-0.10338487430018,-0.0891184100184358,-0.0352136117510204,-0.0262318758586425,-0.0359111802439563,-0.0406064640207742,-0.0173801589728884,-0.0768679972028846,-0.0190476045619964,-0.0836145540451447,0.0940637735561333,-0.0350492759517522,-0.0352111763327425,-0.0921552914450568
"SRR8800689",-0.0598160791563945,-0.0455467565349157,-0.144997290212779,-0.072605451211588,0.103747536960419,-0.126054398119106,-0.0280105551136739,-0.0460690587528022,0.109775428818279,-0.104780568634614,-0.124723675257477,0.121555733834899,-0.09892554941739,-0.0597895413520006,0.059586598826308,-0.116036293326208,-0.0660714979770966,-0.120854933105667,-0.0221945111508162,0.0482044275246505,-0.0522113231529266,-0.00570607009239006,-0.0117127904394009,-0.0893406086991454,-0.0819451509361775,-0.0257805350902379,-0.0269917725356968,-0.028727297437634,-0.0360955230255021,-0.0173801589728884,-0.0724157742724252,-0.0183696374169002,-0.0781213788045368,0.0886193122225397,-0.0334083293892432,-0.0298531401595653,-0.0699722154304456
"SRR8800690",-0.0577018738334591,-0.0451632011852237,-0.145930935157504,-0.0727964697547174,0.0998854315210367,-0.12398176981977,-0.0282807198428363,-0.0390237625993063,0.109744079802207,-0.108703856724858,-0.13144604435114,0.120103316296649,-0.0967256593153552,-0.0595694063799002,0.0623249531978217,-0.1136090468644,-0.0657088111745082,-0.121648248769889,-0.0219609778661799,0.0482184480295283,-0.0535016741067245,-0.00684443006833212,-0.0153558741201255,-0.0894239754218229,-0.0828787355046768,-0.0245642049062216,-0.0276043258790699,-0.0314448489616051,-0.0350544604238802,0.00105075349780085,-0.0776535968675995,-0.0169168475533907,-0.0775610464696983,0.0855367116291318,-0.0308689603709744,-0.0291101433655706,-0.0707789645893012
"SRR8800691",-0.0595505435097783,-0.0467187224178477,-0.144501853264417,-0.0731716054822094,0.104225532041876,-0.127001068255398,-0.0335744562202888,-0.0411581310865398,0.11428727103516,-0.104148014794261,-0.132150149821758,0.121482155261441,-0.0970278730456226,-0.0590625105689795,0.0623857994277862,-0.115674088644491,-0.0643596678650086,-0.122213288253763,-0.024377674152024,0.0467652728888333,-0.052278313698927,-0.00346392466893588,-0.0168551076241171,-0.0902350299889043,-0.086132230599665,-0.0300529262781738,-0.028402273766078,-0.0209326326925035,-0.0379640372000282,-0.0173801589728884,-0.074164460034475,-0.015835723892613,-0.0775423674262354,0.0860098151107108,-0.0298657359691504,-0.0292353736607871,-0.0700071807444816
"SRR8800692",-0.0545186124924588,-0.0410120413830214,-0.137660249660561,-0.0732274634801481,0.104349176036282,-0.11693945335698,-0.0232602521974076,-0.0108204613349946,0.101230418999412,-0.102829672542539,-0.132299043124246,0.116610698308378,-0.101421592635863,-0.0571859375430196,0.0661784325101652,-0.11078551471864,-0.0656201718838936,-0.124114865671497,-0.0193021347384272,0.0273015556169195,-0.0573321313706023,0.00384978682282603,0.0198401553686309,-0.0728697487071019,-0.0728476021584216,-0.0179205566258298,-0.0239698143617375,-0.026598706831405,-0.033722252619118,-0.0150921998954864,-0.0674158216800596,-0.0148357496140414,-0.073318582761277,0.0910543653259783,-0.0293444765829205,-0.0248412952429588,-0.0495233877457368
"SRR8800693",-0.027447918009528,-0.0422099751756836,-0.123477060790111,-0.0385819360417974,0.0940562575277566,-0.119633502274922,-0.0289942601208082,-0.0157639655458322,0.100829031107053,-0.0966139364432128,-0.11770212344783,0.0990468038054753,-0.064704077416356,-0.0313172635110708,0.0680761368651992,-0.0897078838418858,-0.0581033790324966,-0.112821113802359,-0.0130239117079568,0.0251460911668819,-0.0634840872915879,0.00426943554737979,0.0337619973246998,-0.0789649160959481,-0.0322553856991966,-0.0200063084898562,-0.00706559699358201,-0.0267253814807062,-0.017546728965814,-0.0159764558534128,-0.0439984600305793,-0.0170460323491904,-0.0646119129722432,0.0698932992866612,-0.0477324533899344,-0.0238605822624663,-0.0573927079323272
"SRR8800694",-0.0275050818597787,-0.0427231147822386,-0.123076335693632,-0.0344398165146411,0.0950453005631146,-0.121695781732041,-0.0254392500994147,-0.0182161825868545,0.102174087109985,-0.09590545040561,-0.119027003711395,0.0984975956340577,-0.0647265992327503,-0.0327653735314594,0.0689169269116943,-0.0884120021040192,-0.057776600199749,-0.112280268795022,-0.014712799615174,0.0244640964119053,-0.059904086185131,0.00460823010061058,0.0339215624212098,-0.0808140997095788,-0.0353313160549808,-0.0208793794862935,-0.00771791548751679,-0.0281326072495591,-0.0167664983555747,-0.00804040144332202,-0.0436277436282206,-0.0171951781318222,-0.0653378593923798,0.0666974649483774,-0.0450380806952951,-0.0247723049534788,-0.0563602584789967
"SRR8800695",-0.0674373082135691,-0.0422791511420176,-0.149462385619611,-0.087436059207621,0.113592937074858,-0.127266833605928,-0.0262556160694734,-0.00493677038533407,0.11102914978799,-0.112229474231404,-0.137991861108282,0.126274958216568,-0.109656737855829,-0.0740631387226212,0.0691843075777261,-0.119356977390114,-0.0736091359733307,-0.131031851410808,-0.0259610087877358,0.0266069021097942,-0.0600598018800906,0.00293062705185846,0.0115501493283877,-0.0787977585961578,-0.0973129059154213,-0.0189655750892255,-0.0350251632668633,-0.0270024699763083,-0.0437772432612843,-0.0173801589728884,-0.0735707636305457,-0.0171704677513463,-0.0780790452072141,0.0933985617362422,-0.0337775906338535,-0.0252261150426866,-0.0623175730688573
"SRR8800696",-0.0667974185938693,-0.0429950011128065,-0.149924990358551,-0.0876344883908439,0.112979120668562,-0.130103587888251,-0.0249228021475779,-0.00619963480941473,0.111488150403455,-0.111351456801073,-0.142025039011245,0.127114925838983,-0.112114265012778,-0.0748671252412926,0.0696169731912208,-0.120240999087808,-0.073186634481704,-0.131542637227769,-0.026097763455651,0.0269856326623777,-0.059669793381151,0.00239091639002325,0.0119810243370897,-0.0794999760380898,-0.0995278569374333,-0.0262354821114953,-0.0343981363975361,-0.0287372385163024,-0.0451051660705878,-0.0173801589728884,-0.0768531481060232,-0.0161984285534526,-0.0795558156138278,0.0932342444828873,-0.0334440463750621,-0.0274619005617399,-0.0693823082799265
"SRR8800697",-0.0801409402121732,-0.0465796906703771,-0.148728068670005,-0.0952902817890246,0.119250018238429,-0.119275325171919,-0.0334938564420569,-0.00746724460115105,0.120901379439939,-0.120664498396647,-0.152795743762745,0.126769987663288,-0.124166400107076,-0.0930706644109205,0.072489461403678,-0.130443280102455,-0.0707181225300712,-0.13585283244409,-0.0401559672083142,0.0441859664196761,-0.0595084657342288,-0.0160407430980352,0.00808644381542796,-0.0800036098130224,-0.107926024182579,-0.0296002705744653,-0.0322979956902483,-0.0352071476471551,-0.0520248393198706,-0.0173801589728884,-0.0956990577415855,-0.0196128605123066,-0.0843727098428768,0.110907231655206,-0.0105057492219502,-0.0354925586726839,-0.0677085452393089
"SRR8800698",-0.0748769695658181,-0.046825685861157,-0.152883312614777,-0.0952086612527286,0.115845748559999,-0.116141948769372,-0.0273848380321762,-0.0121752636141116,0.112025067269745,-0.122218143638056,-0.160057663394724,0.126883116279422,-0.118925301742447,-0.0906145125681553,0.0751320496623626,-0.13092642570839,-0.0734482768620035,-0.13417827119009,-0.0428219972481036,0.0413697669450514,-0.0560247452865375,-0.0120354512264777,0.00356837599409626,-0.0804210061707298,-0.109171824793181,-0.0316399149810294,-0.0329384780638737,-0.0368050636970537,-0.0494568211735467,-0.0109053528240695,-0.0913187227631592,-0.0189764187556863,-0.0847864197394925,0.111805235229216,-0.0116212446026268,-0.0371715381390443,-0.0824210402886158
"SRR8800699",-0.0739172725458978,-0.041962093139729,-0.14343608603783,-0.0900986698921049,0.109660208870329,-0.111567720224511,-0.026267308700306,-0.00194063640727068,0.112368519801813,-0.114357721462132,-0.142464821001622,0.122512837853387,-0.118417591198034,-0.0866060560431799,0.0718651072313246,-0.125264141899318,-0.0708146607942936,-0.130807881259892,-0.0348491103406131,0.0436931811013287,-0.0534294686792254,-0.00656520131303308,0.00628392952110707,-0.0704847206035392,-0.10210904867832,-0.0251002530898976,-0.0326248275473955,-0.0301199899889051,-0.0465363880243058,-0.00818996478137104,-0.087674259359598,-0.0181331651564855,-0.0796847849805854,0.106232013963706,-0.00487103906928893,-0.0315076604251813,-0.0555150638212737
"SRR8800700",-0.0711440498319734,-0.0420453859114945,-0.145629251978553,-0.0887811202042842,0.1132513506781,-0.113273315958895,-0.0301647634807745,-0.0006137928143656,0.111625794493892,-0.113482337205667,-0.146296855622982,0.123980004038823,-0.119101216505725,-0.0887783185225211,0.0734404008047636,-0.125705041052158,-0.0720921117080341,-0.129887548414851,-0.0355589885514366,0.0429788149029728,-0.0538095203551836,-0.00740659521053898,0.00503221370677376,-0.0734689254414484,-0.102005574620816,-0.0225622053195129,-0.0303005889028882,-0.0324900901302241,-0.0456648511992427,-0.0153449832391717,-0.0837583463018249,-0.0174798528394401,-0.0795601597272176,0.101596330199707,0.000906960307624881,-0.0303023593223432,-0.0571184682869308
